GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE30-34,30-34 years,,BTSX,Both sexes,,,,,,,,34.73631013,34.73631,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE5-9,5-9 years,,BTSX,Both sexes,,,,,,,,59.36242563,59.36243,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE10-14,10-14 years,,BTSX,Both sexes,,,,,,,,54.65820866,54.65821,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE15-19,15-19  years,,BTSX,Both sexes,,,,,,,,50.00752077,50.00752,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE20-24,20-24 years,,BTSX,Both sexes,,,,,,,,45.44405779,45.44406,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,WB_LMI,Lower-middle-income,,ZWE,Zimbabwe,,AGE85PLUS,85+ years,,BTSX,Both sexes,,,,,,,,4.453576184,4.45358,,,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,,,,ZWE,Zimbabwe,,,,,MLE,Male,,,,,,,,709.9 [428.2-1132.4],709.94020,428.17480,1132.43100,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZWE,Zimbabwe,,,,,MLE,Male,,,,,,,,876.3 [509.5-1429.3],876.33900,509.50870,1429.26500,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,,,,ZWE,Zimbabwe,,,,,MLE,Male,,,,,,,,716.4 [437.9-1128.6],716.38850,437.86090,1128.59800,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,,,,ZWE,Zimbabwe,,,,,MLE,Male,,,,,,,,886.5 [530.8-1428.9],886.54530,530.82570,1428.85000,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,763.6 [430.9-1263.3],763.55630,430.88500,1263.34400,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,677.2 [370.2-1142.3],677.24070,370.22770,1142.34500,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2002,2002,,AFR,2002,2002,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,571.5 [323.2-941.9],571.45750,323.19210,941.93860,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2018,2018,,AFR,2018,2018,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,682.7 [375.7-1149.1],682.74480,375.69730,1149.14000,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,707.8 [413.7-1154.0],707.84610,413.69830,1153.98800,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,814.1 [463.4-1336.9],814.10830,463.43460,1336.91900,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,810.2 [463.9-1332.3],810.21750,463.87870,1332.27000,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2001,2001,,AFR,2001,2001,Africa,,,,,ZWE,Zimbabwe,,,,,MLE,Male,,,,,,,,719.8 [437.3-1138.2],719.78260,437.28220,1138.23600,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,769.6 [449.7-1254.2],769.57970,449.65880,1254.15000,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2017,2017,,AFR,2017,2017,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,701.2 [386.9-1177.8],701.18590,386.88780,1177.78900,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2016,2016,,AFR,2016,2016,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,730.4 [402.9-1223.3],730.43440,402.88810,1223.31800,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2017,2017,,AFR,2017,2017,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,755.6 [423.7-1256.4],755.60240,423.68970,1256.36700,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,735.0 [409.0-1225.9],734.97800,408.97530,1225.86300,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1996,1996,,AFR,1996,1996,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,13.9 [11.5-16.3],13.91177,11.48063,16.29475,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1997,1997,,AFR,1997,1997,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,14.1 [11.6-16.5],14.10499,11.61858,16.49308,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1998,1998,,AFR,1998,1998,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,14.3 [11.9-16.7],14.30305,11.86055,16.71566,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,1999,1999,,AFR,1999,1999,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,14.5 [12.1-17.0],14.52004,12.13153,17.00908,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,14.8 [12.5-17.3],14.77362,12.46912,17.30838,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,14.1 [12.2-16.4],14.12878,12.17116,16.39781,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,13.7 [11.6-16.2],13.67498,11.56528,16.15587,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,13.3 [10.9-16.0],13.28315,10.87895,16.03150,,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4802,,,,PUBLISHED,Published,,2016,2016,,AFR,2016,2016,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,12.9 [10.1-16.0],12.88704,10.13536,15.98899,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,,,,PUBLISHED,Published,,1992,1992,,AFR,1992,1992,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,2731 [2258-3273],2731.00000,2258.00000,3273.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,,,,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,2781 [2315-3322],2781.00000,2315.00000,3322.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,,,,PUBLISHED,Published,,1994,1994,,AFR,1994,1994,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,2825 [2354-3379],2825.00000,2354.00000,3379.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,,,,PUBLISHED,Published,,1995,1995,,AFR,1995,1995,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,2856 [2376-3414],2856.00000,2376.00000,3414.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,,,,PUBLISHED,Published,,2009,2009,,AFR,2009,2009,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,2846 [2362-3579],2846.00000,2362.00000,3579.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,2780 [2307-3462],2780.00000,2307.00000,3462.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,,,,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,2701 [2242-3317],2701.00000,2242.00000,3317.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,2601 [2162-3156],2601.00000,2162.00000,3156.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1959,1959,,AFR,1959,1959,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,7184 [6221-8304],7184.00000,6221.00000,8304.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1959,1959,,AFR,1959,1959,Africa,,,,,ZWE,Zimbabwe,,,,,MLE,Male,,,,,,,,8969 [7751-10 347],8969.00000,7751.00000,10347.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1960,1960,,AFR,1960,1960,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,16 350 [14 259-18 812],16350.00000,14259.00000,18812.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1960,1960,,AFR,1960,1960,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,7262 [6279-8408],7262.00000,6279.00000,8408.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1964,1964,,AFR,1964,1964,Africa,,,,,ZWE,Zimbabwe,,,,,MLE,Male,,,,,,,,9374 [8221-10 767],9374.00000,8221.00000,10767.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1965,1965,,AFR,1965,1965,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,16 851 [14 942-19 084],16851.00000,14942.00000,19084.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1965,1965,,AFR,1965,1965,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,7433 [6521-8462],7433.00000,6521.00000,8462.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1965,1965,,AFR,1965,1965,Africa,,,,,ZWE,Zimbabwe,,,,,MLE,Male,,,,,,,,9418 [8307-10 724],9418.00000,8307.00000,10724.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1970,1970,,AFR,1970,1970,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,7833 [7063-8674],7833.00000,7063.00000,8674.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1970,1970,,AFR,1970,1970,Africa,,,,,ZWE,Zimbabwe,,,,,MLE,Male,,,,,,,,10 117 [9159-11 117],10117.00000,9159.00000,11117.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1971,1971,,AFR,1971,1971,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,18 455 [16 895-20 136],18455.00000,16895.00000,20136.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1971,1971,,AFR,1971,1971,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,8042 [7285-8862],8042.00000,7285.00000,8862.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1976,1976,,AFR,1976,1976,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,21 993 [20 322-23 725],21993.00000,20322.00000,23725.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1976,1976,,AFR,1976,1976,Africa,,,,,ZWE,Zimbabwe,,,,,FMLE,Female,,,,,,,,9554 [8750-10 398],9554.00000,8750.00000,10398.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,,,,PUBLISHED,Published,,1976,1976,,AFR,1976,1976,Africa,,,,,ZWE,Zimbabwe,,,,,MLE,Male,,,,,,,,12 439 [11 418-13 456],12439.00000,11418.00000,13456.00000,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,,,,PUBLISHED,Published,,1993,1993,,AFR,1993,1993,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,8.31 [6.93-9.92],8.31458,6.92650,9.92243,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,,,,PUBLISHED,Published,,1995,1995,,AFR,1995,1995,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,8.35 [6.95-9.97],8.35069,6.95178,9.97453,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,,,,PUBLISHED,Published,,2002,2002,,AFR,2002,2002,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,8.72 [7.41-10.79],8.72265,7.40705,10.78694,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,,,,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,8.89 [7.53-11.13],8.88717,7.52574,11.12952,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,,,,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,7.77 [6.45-9.53],7.76808,6.45328,9.53128,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,6.79 [5.57-8.25],6.79027,5.57318,8.24798,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,,,,PUBLISHED,Published,,2018,2018,,AFR,2018,2018,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,4.52 [2.07-7.03],4.52306,2.06660,7.02687,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,,,,PUBLISHED,Published,,2020,2020,,AFR,2020,2020,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,4.05 [1.34-6.74],4.04934,1.33822,6.74196,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1970,1970,,AFR,1970,1970,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,8072 [6874-9428],8072.00000,6874.00000,9428.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1972,1972,,AFR,1972,1972,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,8859 [7621-10 221],8859.00000,7621.00000,10221.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1977,1977,,AFR,1977,1977,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,10 846 [9479-12 401],10846.00000,9479.00000,12401.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1979,1979,,AFR,1979,1979,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,11 024 [9694-12 484],11024.00000,9694.00000,12484.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1986,1986,,AFR,1986,1986,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,9975 [8838-11 186],9975.00000,8838.00000,11186.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1988,1988,,AFR,1988,1988,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,9612 [8537-10 803],9612.00000,8537.00000,10803.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1995,1995,,AFR,1995,1995,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,9015 [8152-10 025],9015.00000,8152.00000,10025.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1997,1997,,AFR,1997,1997,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,9161 [8305-10 128],9161.00000,8305.00000,10128.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2002,2002,,AFR,2002,2002,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,10 080 [9051-11 182],10080.00000,9051.00000,11182.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,11 285 [10 194-12 499],11285.00000,10194.00000,12499.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,14 249 [12 691-15 971],14249.00000,12691.00000,15971.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,,,,ZWE,Zimbabwe,,,,,BTSX,Both sexes,,,,,,,,13 695 [12 020-15 586],13695.00000,12020.00000,15586.00000,,,
