Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zimbabwe,ZWE,1999,"Malnourished children (underweight, -2SD) (% of children under 5): Q1 (lowest)",SH.STA.MALN.Q1.ZS,13.8
Zimbabwe,ZWE,1994,"Malnourished children (underweight, -2SD) (% of children under 5): Q1 (lowest)",SH.STA.MALN.Q1.ZS,13.9
Zimbabwe,ZWE,2019,"Malnourished children (underweight, -2SD) (% of children under 5): Q2",SH.STA.MALN.Q2.ZS,10.4
Zimbabwe,ZWE,2015,"Malnourished children (underweight, -2SD) (% of children under 5): Q2",SH.STA.MALN.Q2.ZS,9
Zimbabwe,ZWE,2014,"Malnourished children (underweight, -2SD) (% of children under 5): Q2",SH.STA.MALN.Q2.ZS,12.7
Zimbabwe,ZWE,2011,"Malnourished children (underweight, -2SD) (% of children under 5): Q2",SH.STA.MALN.Q2.ZS,11.1
Zimbabwe,ZWE,2009,"Malnourished children (underweight, -2SD) (% of children under 5): Q2",SH.STA.MALN.Q2.ZS,11.7
Zimbabwe,ZWE,2006,"Malnourished children (underweight, -2SD) (% of children under 5): Q2",SH.STA.MALN.Q2.ZS,16.3
Zimbabwe,ZWE,1999,"Malnourished children (underweight, -2SD) (% of children under 5): Q2",SH.STA.MALN.Q2.ZS,12.3
Zimbabwe,ZWE,1994,"Malnourished children (underweight, -2SD) (% of children under 5): Q2",SH.STA.MALN.Q2.ZS,15.1
Zimbabwe,ZWE,2019,"Malnourished children (underweight, -2SD) (% of children under 5): Q3",SH.STA.MALN.Q3.ZS,8.4
Zimbabwe,ZWE,2015,"Malnourished children (underweight, -2SD) (% of children under 5): Q3",SH.STA.MALN.Q3.ZS,7.7
Zimbabwe,ZWE,2014,"Malnourished children (underweight, -2SD) (% of children under 5): Q3",SH.STA.MALN.Q3.ZS,10.5
Zimbabwe,ZWE,2011,"Malnourished children (underweight, -2SD) (% of children under 5): Q3",SH.STA.MALN.Q3.ZS,9
Zimbabwe,ZWE,2009,"Malnourished children (underweight, -2SD) (% of children under 5): Q3",SH.STA.MALN.Q3.ZS,11.5
Zimbabwe,ZWE,2006,"Malnourished children (underweight, -2SD) (% of children under 5): Q3",SH.STA.MALN.Q3.ZS,11.4
Zimbabwe,ZWE,1999,"Malnourished children (underweight, -2SD) (% of children under 5): Q3",SH.STA.MALN.Q3.ZS,11.1
Zimbabwe,ZWE,1994,"Malnourished children (underweight, -2SD) (% of children under 5): Q3",SH.STA.MALN.Q3.ZS,12.4
Zimbabwe,ZWE,2019,"Malnourished children (underweight, -2SD) (% of children under 5): Q4",SH.STA.MALN.Q4.ZS,9.7
Zimbabwe,ZWE,2015,"Malnourished children (underweight, -2SD) (% of children under 5): Q4",SH.STA.MALN.Q4.ZS,7.8
Zimbabwe,ZWE,2014,"Malnourished children (underweight, -2SD) (% of children under 5): Q4",SH.STA.MALN.Q4.ZS,11.2
Zimbabwe,ZWE,2011,"Malnourished children (underweight, -2SD) (% of children under 5): Q4",SH.STA.MALN.Q4.ZS,8.8
Zimbabwe,ZWE,2009,"Malnourished children (underweight, -2SD) (% of children under 5): Q4",SH.STA.MALN.Q4.ZS,11.6
Zimbabwe,ZWE,2006,"Malnourished children (underweight, -2SD) (% of children under 5): Q4",SH.STA.MALN.Q4.ZS,12.5
Zimbabwe,ZWE,1999,"Malnourished children (underweight, -2SD) (% of children under 5): Q4",SH.STA.MALN.Q4.ZS,7.8
Zimbabwe,ZWE,1994,"Malnourished children (underweight, -2SD) (% of children under 5): Q4",SH.STA.MALN.Q4.ZS,8.1
Zimbabwe,ZWE,2019,"Malnourished children (underweight, -2SD) (% of children under 5): Q5 (highest)",SH.STA.MALN.Q5.ZS,5.7
Zimbabwe,ZWE,2015,"Malnourished children (underweight, -2SD) (% of children under 5): Q5 (highest)",SH.STA.MALN.Q5.ZS,5.2
Zimbabwe,ZWE,2014,"Malnourished children (underweight, -2SD) (% of children under 5): Q5 (highest)",SH.STA.MALN.Q5.ZS,4.4
Zimbabwe,ZWE,2011,"Malnourished children (underweight, -2SD) (% of children under 5): Q5 (highest)",SH.STA.MALN.Q5.ZS,5.7
Zimbabwe,ZWE,2009,"Malnourished children (underweight, -2SD) (% of children under 5): Q5 (highest)",SH.STA.MALN.Q5.ZS,6.9
Zimbabwe,ZWE,2006,"Malnourished children (underweight, -2SD) (% of children under 5): Q5 (highest)",SH.STA.MALN.Q5.ZS,6.3
Zimbabwe,ZWE,1999,"Malnourished children (underweight, -2SD) (% of children under 5): Q5 (highest)",SH.STA.MALN.Q5.ZS,5.3
Zimbabwe,ZWE,1994,"Malnourished children (underweight, -2SD) (% of children under 5): Q5 (highest)",SH.STA.MALN.Q5.ZS,6.3
Zimbabwe,ZWE,2019,"Malnourished children (underweight, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.MLN3.Q1.ZS,2.2
Zimbabwe,ZWE,2015,"Malnourished children (underweight, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.MLN3.Q1.ZS,2.4
Zimbabwe,ZWE,2014,"Malnourished children (underweight, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.MLN3.Q1.ZS,3.2
Zimbabwe,ZWE,2011,"Malnourished children (underweight, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.MLN3.Q1.ZS,2.2
Zimbabwe,ZWE,2009,"Malnourished children (underweight, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.MLN3.Q1.ZS,3.2
Zimbabwe,ZWE,2006,"Malnourished children (underweight, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.MLN3.Q1.ZS,3.7
Zimbabwe,ZWE,1999,"Malnourished children (underweight, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.MLN3.Q1.ZS,3.9
Zimbabwe,ZWE,1994,"Malnourished children (underweight, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.MLN3.Q1.ZS,3.6
Zimbabwe,ZWE,2019,"Malnourished children (underweight, -3SD) (% of children under 5): Q2",SH.STA.MLN3.Q2.ZS,2
Zimbabwe,ZWE,2015,"Malnourished children (underweight, -3SD) (% of children under 5): Q2",SH.STA.MLN3.Q2.ZS,2.3
Zimbabwe,ZWE,2014,"Malnourished children (underweight, -3SD) (% of children under 5): Q2",SH.STA.MLN3.Q2.ZS,2.3
Zimbabwe,ZWE,2011,"Malnourished children (underweight, -3SD) (% of children under 5): Q2",SH.STA.MLN3.Q2.ZS,2.4
Zimbabwe,ZWE,2009,"Malnourished children (underweight, -3SD) (% of children under 5): Q2",SH.STA.MLN3.Q2.ZS,2.1
Zimbabwe,ZWE,2006,"Malnourished children (underweight, -3SD) (% of children under 5): Q2",SH.STA.MLN3.Q2.ZS,3
Zimbabwe,ZWE,1999,"Malnourished children (underweight, -3SD) (% of children under 5): Q2",SH.STA.MLN3.Q2.ZS,2.4
Zimbabwe,ZWE,1994,"Malnourished children (underweight, -3SD) (% of children under 5): Q2",SH.STA.MLN3.Q2.ZS,2.5
Zimbabwe,ZWE,2019,"Malnourished children (underweight, -3SD) (% of children under 5): Q3",SH.STA.MLN3.Q3.ZS,1.3
Zimbabwe,ZWE,2015,"Malnourished children (underweight, -3SD) (% of children under 5): Q3",SH.STA.MLN3.Q3.ZS,1.3
Zimbabwe,ZWE,2014,"Malnourished children (underweight, -3SD) (% of children under 5): Q3",SH.STA.MLN3.Q3.ZS,2.1
Zimbabwe,ZWE,2011,"Malnourished children (underweight, -3SD) (% of children under 5): Q3",SH.STA.MLN3.Q3.ZS,2.3
Zimbabwe,ZWE,2009,"Malnourished children (underweight, -3SD) (% of children under 5): Q3",SH.STA.MLN3.Q3.ZS,2
Zimbabwe,ZWE,2006,"Malnourished children (underweight, -3SD) (% of children under 5): Q3",SH.STA.MLN3.Q3.ZS,3
Zimbabwe,ZWE,1999,"Malnourished children (underweight, -3SD) (% of children under 5): Q3",SH.STA.MLN3.Q3.ZS,2
Zimbabwe,ZWE,1994,"Malnourished children (underweight, -3SD) (% of children under 5): Q3",SH.STA.MLN3.Q3.ZS,3
Zimbabwe,ZWE,2019,"Malnourished children (underweight, -3SD) (% of children under 5): Q4",SH.STA.MLN3.Q4.ZS,1.6
Zimbabwe,ZWE,2015,"Malnourished children (underweight, -3SD) (% of children under 5): Q4",SH.STA.MLN3.Q4.ZS,0.8
Zimbabwe,ZWE,2014,"Malnourished children (underweight, -3SD) (% of children under 5): Q4",SH.STA.MLN3.Q4.ZS,2.2
Zimbabwe,ZWE,2011,"Malnourished children (underweight, -3SD) (% of children under 5): Q4",SH.STA.MLN3.Q4.ZS,1.2
Zimbabwe,ZWE,2009,"Malnourished children (underweight, -3SD) (% of children under 5): Q4",SH.STA.MLN3.Q4.ZS,1.7
Zimbabwe,ZWE,2006,"Malnourished children (underweight, -3SD) (% of children under 5): Q4",SH.STA.MLN3.Q4.ZS,3.1
Zimbabwe,ZWE,1999,"Malnourished children (underweight, -3SD) (% of children under 5): Q4",SH.STA.MLN3.Q4.ZS,1.7
Zimbabwe,ZWE,1994,"Malnourished children (underweight, -3SD) (% of children under 5): Q4",SH.STA.MLN3.Q4.ZS,2.9
Zimbabwe,ZWE,2019,"Malnourished children (underweight, -3SD) (% of children under 5): Q5 (highest)",SH.STA.MLN3.Q5.ZS,0.7
Zimbabwe,ZWE,2015,"Malnourished children (underweight, -3SD) (% of children under 5): Q5 (highest)",SH.STA.MLN3.Q5.ZS,0.5
Zimbabwe,ZWE,2014,"Malnourished children (underweight, -3SD) (% of children under 5): Q5 (highest)",SH.STA.MLN3.Q5.ZS,0.7
Zimbabwe,ZWE,2011,"Malnourished children (underweight, -3SD) (% of children under 5): Q5 (highest)",SH.STA.MLN3.Q5.ZS,0.6
Zimbabwe,ZWE,2009,"Malnourished children (underweight, -3SD) (% of children under 5): Q5 (highest)",SH.STA.MLN3.Q5.ZS,2.2
Zimbabwe,ZWE,2006,"Malnourished children (underweight, -3SD) (% of children under 5): Q5 (highest)",SH.STA.MLN3.Q5.ZS,2
Zimbabwe,ZWE,1999,"Malnourished children (underweight, -3SD) (% of children under 5): Q5 (highest)",SH.STA.MLN3.Q5.ZS,0.2
Zimbabwe,ZWE,1994,"Malnourished children (underweight, -3SD) (% of children under 5): Q5 (highest)",SH.STA.MLN3.Q5.ZS,1.1
Zimbabwe,ZWE,2019,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,73.9
Zimbabwe,ZWE,2015,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,23.6
Zimbabwe,ZWE,2014,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,73.1
Zimbabwe,ZWE,2011,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,36.1
Zimbabwe,ZWE,2006,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,34.6
Zimbabwe,ZWE,1999,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,23.3
Zimbabwe,ZWE,2019,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,70.2
Zimbabwe,ZWE,2015,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,25.6
Zimbabwe,ZWE,2014,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,82.1
Zimbabwe,ZWE,2011,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,23.1
Zimbabwe,ZWE,2006,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,32.8
Zimbabwe,ZWE,1999,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,20
Zimbabwe,ZWE,2019,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,74.5
Zimbabwe,ZWE,2015,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,20.3
Zimbabwe,ZWE,2014,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,79.1
Zimbabwe,ZWE,2011,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,30.8
Zimbabwe,ZWE,2006,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,28.6
Zimbabwe,ZWE,1999,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,22.3
Zimbabwe,ZWE,2019,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,77.7
Zimbabwe,ZWE,2015,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,18.3
Zimbabwe,ZWE,2014,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,84.3
Zimbabwe,ZWE,2011,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,18.7
Zimbabwe,ZWE,2006,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,25.8
Zimbabwe,ZWE,1999,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,23.8
Zimbabwe,ZWE,2019,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,57.2
Zimbabwe,ZWE,2015,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,78.6
Zimbabwe,ZWE,2014,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,78.5
Zimbabwe,ZWE,2011,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,22.5
Zimbabwe,ZWE,2006,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,20.9
Zimbabwe,ZWE,1999,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,8.4
Zimbabwe,ZWE,2015,Knowledge of diarrhea care (% of mothers): Q1 (lowest),SH.STA.ORHK.Q1.ZS,62.1
Zimbabwe,ZWE,2011,Knowledge of diarrhea care (% of mothers): Q1 (lowest),SH.STA.ORHK.Q1.ZS,38.2
Zimbabwe,ZWE,1999,Knowledge of diarrhea care (% of mothers): Q1 (lowest),SH.STA.ORHK.Q1.ZS,96
Zimbabwe,ZWE,1994,Knowledge of diarrhea care (% of mothers): Q1 (lowest),SH.STA.ORHK.Q1.ZS,97.9
Zimbabwe,ZWE,2015,Knowledge of diarrhea care (% of mothers): Q2,SH.STA.ORHK.Q2.ZS,67.2
Zimbabwe,ZWE,2011,Knowledge of diarrhea care (% of mothers): Q2,SH.STA.ORHK.Q2.ZS,43.7
Zimbabwe,ZWE,1999,Knowledge of diarrhea care (% of mothers): Q2,SH.STA.ORHK.Q2.ZS,96.2
Zimbabwe,ZWE,1994,Knowledge of diarrhea care (% of mothers): Q2,SH.STA.ORHK.Q2.ZS,98.5
Zimbabwe,ZWE,2015,Knowledge of diarrhea care (% of mothers): Q3,SH.STA.ORHK.Q3.ZS,72.6
Zimbabwe,ZWE,2011,Knowledge of diarrhea care (% of mothers): Q3,SH.STA.ORHK.Q3.ZS,49.9
Zimbabwe,ZWE,1999,Knowledge of diarrhea care (% of mothers): Q3,SH.STA.ORHK.Q3.ZS,96.1
Zimbabwe,ZWE,1994,Knowledge of diarrhea care (% of mothers): Q3,SH.STA.ORHK.Q3.ZS,98.9
Zimbabwe,ZWE,2015,Knowledge of diarrhea care (% of mothers): Q4,SH.STA.ORHK.Q4.ZS,74.6
Zimbabwe,ZWE,2011,Knowledge of diarrhea care (% of mothers): Q4,SH.STA.ORHK.Q4.ZS,51.5
Zimbabwe,ZWE,1999,Knowledge of diarrhea care (% of mothers): Q4,SH.STA.ORHK.Q4.ZS,96.4
Zimbabwe,ZWE,1994,Knowledge of diarrhea care (% of mothers): Q4,SH.STA.ORHK.Q4.ZS,99.2
Zimbabwe,ZWE,2015,Knowledge of diarrhea care (% of mothers): Q5 (highest),SH.STA.ORHK.Q5.ZS,80.5
Zimbabwe,ZWE,2011,Knowledge of diarrhea care (% of mothers): Q5 (highest),SH.STA.ORHK.Q5.ZS,61.2
Zimbabwe,ZWE,1999,Knowledge of diarrhea care (% of mothers): Q5 (highest),SH.STA.ORHK.Q5.ZS,98.6
Zimbabwe,ZWE,1994,Knowledge of diarrhea care (% of mothers): Q5 (highest),SH.STA.ORHK.Q5.ZS,99.1
Zimbabwe,ZWE,2019,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q1 (lowest),SH.STA.ORHS.Q1ZS,60.1
Zimbabwe,ZWE,2015,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q1 (lowest),SH.STA.ORHS.Q1ZS,65.9
Zimbabwe,ZWE,2014,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q1 (lowest),SH.STA.ORHS.Q1ZS,66.5
Zimbabwe,ZWE,2011,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q1 (lowest),SH.STA.ORHS.Q1ZS,58
Zimbabwe,ZWE,2009,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q1 (lowest),SH.STA.ORHS.Q1ZS,73
Zimbabwe,ZWE,2006,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q1 (lowest),SH.STA.ORHS.Q1ZS,56
Zimbabwe,ZWE,1999,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q1 (lowest),SH.STA.ORHS.Q1ZS,66.3
Zimbabwe,ZWE,2019,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q2,SH.STA.ORHS.Q2ZS,61.4
Zimbabwe,ZWE,2015,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q2,SH.STA.ORHS.Q2ZS,66.9
Zimbabwe,ZWE,2014,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q2,SH.STA.ORHS.Q2ZS,74.8
Zimbabwe,ZWE,2011,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q2,SH.STA.ORHS.Q2ZS,68.4
Zimbabwe,ZWE,2009,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q2,SH.STA.ORHS.Q2ZS,76.4
Zimbabwe,ZWE,2006,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q2,SH.STA.ORHS.Q2ZS,58.2
Zimbabwe,ZWE,1999,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q2,SH.STA.ORHS.Q2ZS,72.4
Zimbabwe,ZWE,2019,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q3,SH.STA.ORHS.Q3ZS,66.3
Zimbabwe,ZWE,2015,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q3,SH.STA.ORHS.Q3ZS,68.8
Zimbabwe,ZWE,2014,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q3,SH.STA.ORHS.Q3ZS,72.4
Zimbabwe,ZWE,2011,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q3,SH.STA.ORHS.Q3ZS,52
Zimbabwe,ZWE,2009,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q3,SH.STA.ORHS.Q3ZS,72.9
Zimbabwe,ZWE,2006,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q3,SH.STA.ORHS.Q3ZS,64.8
Zimbabwe,ZWE,1999,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q3,SH.STA.ORHS.Q3ZS,69.7
Zimbabwe,ZWE,2019,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q4,SH.STA.ORHS.Q4ZS,66.4
Zimbabwe,ZWE,2015,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q4,SH.STA.ORHS.Q4ZS,74.9
Zimbabwe,ZWE,2014,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q4,SH.STA.ORHS.Q4ZS,76.1
Zimbabwe,ZWE,2011,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q4,SH.STA.ORHS.Q4ZS,67.1
Zimbabwe,ZWE,2009,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q4,SH.STA.ORHS.Q4ZS,83.8
Zimbabwe,ZWE,2006,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q4,SH.STA.ORHS.Q4ZS,68.5
Zimbabwe,ZWE,1999,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q4,SH.STA.ORHS.Q4ZS,67.4
Zimbabwe,ZWE,2019,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q5 (highest),SH.STA.ORHS.Q5ZS,54.4
Zimbabwe,ZWE,2015,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q5 (highest),SH.STA.ORHS.Q5ZS,70.5
Zimbabwe,ZWE,2014,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q5 (highest),SH.STA.ORHS.Q5ZS,72.5
Zimbabwe,ZWE,2011,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q5 (highest),SH.STA.ORHS.Q5ZS,71
Zimbabwe,ZWE,2009,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q5 (highest),SH.STA.ORHS.Q5ZS,88.7
Zimbabwe,ZWE,2006,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q5 (highest),SH.STA.ORHS.Q5ZS,67.2
Zimbabwe,ZWE,1999,Treatment of diarrhea (either ORS or RHS) (% of children under 5): Q5 (highest),SH.STA.ORHS.Q5ZS,71.3
Zimbabwe,ZWE,2019,"Malnourished children (stunting, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.STN3.Q1.ZS,8.7
Zimbabwe,ZWE,2015,"Malnourished children (stunting, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.STN3.Q1.ZS,11
Zimbabwe,ZWE,2014,"Malnourished children (stunting, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.STN3.Q1.ZS,11.3
Zimbabwe,ZWE,2011,"Malnourished children (stunting, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.STN3.Q1.ZS,12.8
Zimbabwe,ZWE,2009,"Malnourished children (stunting, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.STN3.Q1.ZS,13.3
Zimbabwe,ZWE,2006,"Malnourished children (stunting, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.STN3.Q1.ZS,16
Zimbabwe,ZWE,1999,"Malnourished children (stunting, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.STN3.Q1.ZS,19.7
Zimbabwe,ZWE,1994,"Malnourished children (stunting, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.STN3.Q1.ZS,10.1
Zimbabwe,ZWE,2019,"Malnourished children (stunting, -3SD) (% of children under 5): Q2",SH.STA.STN3.Q2.ZS,6.4
Zimbabwe,ZWE,2015,"Malnourished children (stunting, -3SD) (% of children under 5): Q2",SH.STA.STN3.Q2.ZS,9.5
Zimbabwe,ZWE,2014,"Malnourished children (stunting, -3SD) (% of children under 5): Q2",SH.STA.STN3.Q2.ZS,8.6
Zimbabwe,ZWE,2011,"Malnourished children (stunting, -3SD) (% of children under 5): Q2",SH.STA.STN3.Q2.ZS,11.3
Zimbabwe,ZWE,2009,"Malnourished children (stunting, -3SD) (% of children under 5): Q2",SH.STA.STN3.Q2.ZS,10.8
Zimbabwe,ZWE,2006,"Malnourished children (stunting, -3SD) (% of children under 5): Q2",SH.STA.STN3.Q2.ZS,14.7
Zimbabwe,ZWE,1999,"Malnourished children (stunting, -3SD) (% of children under 5): Q2",SH.STA.STN3.Q2.ZS,13
Zimbabwe,ZWE,1994,"Malnourished children (stunting, -3SD) (% of children under 5): Q2",SH.STA.STN3.Q2.ZS,10.1
Zimbabwe,ZWE,2019,"Malnourished children (stunting, -3SD) (% of children under 5): Q3",SH.STA.STN3.Q3.ZS,5.9
Zimbabwe,ZWE,2015,"Malnourished children (stunting, -3SD) (% of children under 5): Q3",SH.STA.STN3.Q3.ZS,8
Zimbabwe,ZWE,2014,"Malnourished children (stunting, -3SD) (% of children under 5): Q3",SH.STA.STN3.Q3.ZS,7.5
Zimbabwe,ZWE,2011,"Malnourished children (stunting, -3SD) (% of children under 5): Q3",SH.STA.STN3.Q3.ZS,12.9
Zimbabwe,ZWE,2009,"Malnourished children (stunting, -3SD) (% of children under 5): Q3",SH.STA.STN3.Q3.ZS,11.8
Zimbabwe,ZWE,2006,"Malnourished children (stunting, -3SD) (% of children under 5): Q3",SH.STA.STN3.Q3.ZS,13.5
Zimbabwe,ZWE,1999,"Malnourished children (stunting, -3SD) (% of children under 5): Q3",SH.STA.STN3.Q3.ZS,14.4
Zimbabwe,ZWE,1994,"Malnourished children (stunting, -3SD) (% of children under 5): Q3",SH.STA.STN3.Q3.ZS,8.8
Zimbabwe,ZWE,2019,"Malnourished children (stunting, -3SD) (% of children under 5): Q4",SH.STA.STN3.Q4.ZS,4.5
Zimbabwe,ZWE,2015,"Malnourished children (stunting, -3SD) (% of children under 5): Q4",SH.STA.STN3.Q4.ZS,8.8
Zimbabwe,ZWE,2014,"Malnourished children (stunting, -3SD) (% of children under 5): Q4",SH.STA.STN3.Q4.ZS,7.1
Zimbabwe,ZWE,2011,"Malnourished children (stunting, -3SD) (% of children under 5): Q4",SH.STA.STN3.Q4.ZS,8.6
Zimbabwe,ZWE,2009,"Malnourished children (stunting, -3SD) (% of children under 5): Q4",SH.STA.STN3.Q4.ZS,13.2
Zimbabwe,ZWE,2006,"Malnourished children (stunting, -3SD) (% of children under 5): Q4",SH.STA.STN3.Q4.ZS,12.5
Zimbabwe,ZWE,1999,"Malnourished children (stunting, -3SD) (% of children under 5): Q4",SH.STA.STN3.Q4.ZS,9.5
Zimbabwe,ZWE,1994,"Malnourished children (stunting, -3SD) (% of children under 5): Q4",SH.STA.STN3.Q4.ZS,10.5
Zimbabwe,ZWE,2019,"Malnourished children (stunting, -3SD) (% of children under 5): Q5 (highest)",SH.STA.STN3.Q5.ZS,1.8
Zimbabwe,ZWE,2015,"Malnourished children (stunting, -3SD) (% of children under 5): Q5 (highest)",SH.STA.STN3.Q5.ZS,5.8
Zimbabwe,ZWE,2014,"Malnourished children (stunting, -3SD) (% of children under 5): Q5 (highest)",SH.STA.STN3.Q5.ZS,3.1
Zimbabwe,ZWE,2011,"Malnourished children (stunting, -3SD) (% of children under 5): Q5 (highest)",SH.STA.STN3.Q5.ZS,6.1
Zimbabwe,ZWE,2009,"Malnourished children (stunting, -3SD) (% of children under 5): Q5 (highest)",SH.STA.STN3.Q5.ZS,7.2
Zimbabwe,ZWE,2006,"Malnourished children (stunting, -3SD) (% of children under 5): Q5 (highest)",SH.STA.STN3.Q5.ZS,11.2
